Reference area,Measure,Time period
SAU,161243.9,2017-Q3
POL,44849.0,2017-Q3
AUS,-987898.0,2024-Q1
AUS,-965784.0,2023-Q4
AUS,-908383.0,2023-Q3
AUS,353976.0,2018-Q1
AUS,338744.0,2017-Q4
AUS,-917200.0,2022-Q2
AUS,-887801.0,2022-Q1
AUS,-953620.0,2021-Q4
AUS,-952215.0,2021-Q3
AUS,-941043.0,2021-Q2
AUS,-931353.0,2021-Q1
AUS,-983449.0,2020-Q4
AUS,-977415.0,2020-Q3
AUS,-930282.0,2020-Q2
AUS,-1122090.0,2024-Q4
AUS,-1062595.0,2024-Q3
AUS,-1031250.0,2024-Q2
AUS,-894310.0,2018-Q3
AUS,-912416.0,2018-Q2
AUS,-891791.0,2018-Q1
AUS,-868117.0,2017-Q4
AUS,-839183.0,2017-Q3
AUS,-820639.0,2017-Q2
AUS,-800140.0,2017-Q1
AUS,-818527.0,2016-Q4
AUS,-825119.0,2016-Q3
AUS,-845066.0,2016-Q2
AUS,-843304.0,2016-Q1
AUS,-868561.0,2015-Q4
AUS,-878913.0,2015-Q3
AUS,-839963.0,2015-Q2
AUS,-837844.0,2015-Q1
AUS,1631096.0,2024-Q4
AUS,1559038.0,2024-Q3
AUS,1508171.0,2024-Q2
AUS,1481162.0,2024-Q1
AUS,1427922.0,2023-Q4
AUS,1357313.0,2023-Q3
AUS,1345257.0,2023-Q2
AUS,1365692.0,2023-Q1
AUS,-922252.0,2023-Q2
AUS,-962217.0,2023-Q1
AUS,-934587.0,2022-Q4
AUS,-908619.0,2022-Q3
AUS,1348743.0,2020-Q3
AUS,1308532.0,2020-Q2
AUS,1364472.0,2020-Q1
AUS,1341912.0,2019-Q4
AUS,1344935.0,2019-Q3
AUS,1314438.0,2019-Q2
AUS,1305969.0,2019-Q1
AUS,1310810.0,2018-Q4
AUS,1260561.0,2018-Q3
AUS,1272770.0,2018-Q2
AUS,1245767.0,2018-Q1
AUS,1206861.0,2017-Q4
AUS,1175115.0,2017-Q3
AUS,1154695.0,2017-Q2
AUS,1130769.0,2017-Q1
AUS,1147186.0,2016-Q4
AUS,1149965.0,2016-Q3
AUS,1167652.0,2016-Q2
AUS,1153071.0,2016-Q1
AUS,1180649.0,2015-Q4
AUS,1188045.0,2015-Q3
AUS,1133751.0,2015-Q2
AUS,1131093.0,2015-Q1
AUS,509006.0,2024-Q4
AUS,496443.0,2024-Q3
AUS,476921.0,2024-Q2
AUS,493264.0,2024-Q1
AUS,462138.0,2023-Q4
AUS,448930.0,2023-Q3
AUS,423005.0,2023-Q2
AUS,403475.0,2023-Q1
AUS,385612.0,2022-Q4
AUS,404917.0,2022-Q3
AUS,391820.0,2022-Q2
AUS,397689.0,2022-Q1
AUS,397320.0,2021-Q4
AUS,388450.0,2021-Q3
AUS,381027.0,2021-Q2
AUS,372502.0,2021-Q1
AUS,372691.0,2020-Q4
AUS,371328.0,2020-Q3
AUS,378250.0,2020-Q2
AUS,384735.0,2020-Q1
AUS,385582.0,2019-Q4
AUS,388755.0,2019-Q3
AUS,383570.0,2019-Q2
AUS,369087.0,2019-Q1
AUS,370009.0,2018-Q4
AUS,366251.0,2018-Q3
AUS,360354.0,2018-Q2
AUS,-979737.0,2020-Q1
AUS,-956330.0,2019-Q4
AUS,-956180.0,2019-Q3
AUS,-930868.0,2019-Q2
AUS,-936882.0,2019-Q1
AUS,-940801.0,2018-Q4
CAN,544157.0,2018-Q4
CAN,502165.0,2018-Q3
CAN,492632.0,2018-Q2
CAN,470549.0,2018-Q1
CAN,457603.0,2017-Q4
CAN,418907.0,2017-Q3
CAN,424732.0,2017-Q2
CAN,425864.0,2017-Q1
CAN,422602.0,2016-Q4
CAN,393945.0,2016-Q3
CAN,382481.0,2016-Q2
CAN,376812.0,2016-Q1
CAN,380464.0,2015-Q4
CAN,353438.0,2015-Q3
CAN,324919.0,2015-Q2
CAN,325298.0,2015-Q1
CAN,1033902.0,2024-Q4
CAN,2321214.0,2024-Q4
CAN,2232051.0,2024-Q3
CAN,2133667.0,2024-Q2
CAN,2044436.0,2024-Q1
CAN,1991241.0,2023-Q4
CAN,1916248.0,2023-Q3
CAN,1936923.0,2023-Q2
CAN,1923850.0,2023-Q1
CAN,1890091.0,2022-Q4
CAN,1824374.0,2022-Q3
CAN,1781832.0,2022-Q2
CAN,1825898.0,2022-Q1
CAN,1858876.0,2021-Q4
CAN,1810610.0,2021-Q3
CAN,1715803.0,2021-Q2
CAN,1679289.0,2021-Q1
CAN,1736386.0,2020-Q4
CAN,1748660.0,2020-Q3
CAN,1744910.0,2020-Q2
CAN,1651620.0,2020-Q1
CAN,1563871.0,2019-Q4
CAN,1572198.0,2019-Q3
CAN,1565735.0,2019-Q2
CAN,1550201.0,2019-Q1
CAN,1517885.0,2018-Q4
CAN,1495948.0,2018-Q3
CAN,1505103.0,2018-Q2
CAN,-1010866.0,2020-Q1
CAN,-886709.0,2019-Q4
CAN,-942441.0,2019-Q3
CAN,-971625.0,2019-Q2
CAN,-973395.0,2019-Q1
CAN,-973728.0,2018-Q4
CAN,-993783.0,2018-Q3
CAN,-1012471.0,2018-Q2
CAN,-1016677.0,2018-Q1
CAN,-997302.0,2017-Q4
CAN,-981613.0,2017-Q3
CAN,-971214.0,2017-Q2
CAN,-947272.0,2017-Q1
CAN,-942325.0,2016-Q4
CAN,-987014.0,2016-Q3
CAN,-947642.0,2016-Q2
CAN,-910471.0,2016-Q1
CAN,-912170.0,2015-Q4
CAN,-905771.0,2015-Q3
CAN,-882004.0,2015-Q2
CAN,-881508.0,2015-Q1
CAN,988097.0,2024-Q3
CAN,940226.0,2024-Q2
CAN,905981.0,2024-Q1
CAN,852931.0,2023-Q4
CAN,811271.0,2023-Q3
CAN,816718.0,2023-Q2
CAN,824952.0,2023-Q1
CAN,809679.0,2022-Q4
CAN,-1120205.0,2023-Q2
CAN,-1098898.0,2023-Q1
CAN,-1080412.0,2022-Q4
CAN,-1064478.0,2022-Q3
CAN,-1074585.0,2022-Q2
CAN,-1109528.0,2022-Q1
CAN,-1135106.0,2021-Q4
CAN,-1143760.0,2021-Q3
CAN,-1060072.0,2021-Q2
CAN,-1050497.0,2021-Q1
CAN,-1102049.0,2020-Q4
CAN,-1101324.0,2020-Q3
CAN,-1099919.0,2020-Q2
CAN,-1287312.0,2024-Q4
CAN,-1243954.0,2024-Q3
CAN,-1193441.0,2024-Q2
CAN,-1138455.0,2024-Q1
CAN,-1138310.0,2023-Q4
CAN,-1104977.0,2023-Q3
CAN,1487226.0,2018-Q1
CAN,1454905.0,2017-Q4
AUS,334056.0,2017-Q2
AUS,330629.0,2017-Q1
AUS,328659.0,2016-Q4
AUS,324846.0,2016-Q3
AUS,322586.0,2016-Q2
AUS,309767.0,2016-Q1
AUS,312088.0,2015-Q4
AUS,309132.0,2015-Q3
AUS,293788.0,2015-Q2
AUS,293249.0,2015-Q1
AUS,1320199.0,2022-Q4
AUS,1313536.0,2022-Q3
AUS,1309020.0,2022-Q2
AUS,1285490.0,2022-Q1
AUS,1350940.0,2021-Q4
AUS,1340665.0,2021-Q3
AUS,1322070.0,2021-Q2
AUS,1303855.0,2021-Q1
AUS,1356140.0,2020-Q4
CHE,537598.5,2017-Q4
CHE,541135.8,2017-Q3
CHE,530714.2,2017-Q2
CHE,542468.2,2017-Q1
CHE,554234.5,2016-Q4
CHE,564956.2,2016-Q3
CHE,566620.6,2016-Q2
CHE,548594.1,2016-Q1
CHE,550660.8,2015-Q4
CHE,554164.7,2015-Q3
CHE,545996.1,2015-Q2
CHE,564947.8,2015-Q1
CHE,682250.5,2024-Q4
CHE,683170.9,2024-Q3
CHE,672239.4,2024-Q2
CHE,671001.8,2024-Q1
CHE,632092.3,2023-Q4
CHE,635129.2,2023-Q3
CHE,631233.9,2023-Q2
CHE,628504.5,2023-Q1
CHE,609385.3,2022-Q4
CHE,604146.6,2022-Q3
CHE,605867.1,2022-Q2
CHE,630166.4,2022-Q1
CHE,650052.3,2021-Q4
CHE,664232.8,2021-Q3
CHE,666761.4,2021-Q2
CHE,663607.1,2021-Q1
CHE,652604.4,2020-Q4
CHE,654781.8,2020-Q3
CHE,655206.4,2020-Q2
CHE,625525.3,2020-Q1
CHE,659691.8,2019-Q4
CHE,669088.6,2019-Q3
CHE,659493.1,2019-Q2
CHE,652547.9,2019-Q1
CHE,626230.8,2018-Q4
CHE,628746.7,2018-Q3
CHE,637295.0,2018-Q2
CHE,645126.9,2018-Q1
CHE,650708.6,2017-Q4
CHE,650025.0,2017-Q3
CHE,639660.0,2017-Q2
CHE,650443.9,2017-Q1
CHE,654490.4,2016-Q4
CHE,660097.4,2016-Q3
CHE,660191.5,2016-Q2
CHE,645920.6,2016-Q1
CHE,113110.1,2017-Q4
CHE,108889.2,2017-Q3
CHE,108945.9,2017-Q2
CHE,107975.7,2017-Q1
CHE,100255.9,2016-Q4
CHE,95141.27,2016-Q3
CHE,93570.88,2016-Q2
CHE,97326.58,2016-Q1
CHE,96512.13,2015-Q4
CHE,97141.7,2015-Q3
CHE,95749.96,2015-Q2
CHE,104467.3,2015-Q1
CHE,463251.6,2024-Q4
CHE,481896.8,2024-Q3
CHE,475594.5,2024-Q2
CHE,442087.2,2024-Q1
CHE,408272.1,2023-Q4
CHE,408003.6,2023-Q3
CHE,366403.0,2023-Q2
CHE,388790.0,2023-Q1
CHE,398554.6,2022-Q4
CHE,451736.7,2022-Q3
CHE,447581.5,2022-Q2
CHE,463736.8,2022-Q1
CHE,463556.4,2021-Q4
CHE,487612.9,2021-Q3
CHE,499440.8,2021-Q2
CHE,490035.8,2021-Q1
CHE,492230.3,2020-Q4
CHE,173571.2,2021-Q1
CHE,160374.2,2020-Q4
CHE,148315.4,2020-Q3
CHE,148376.5,2020-Q2
CHE,137632.9,2020-Q1
CHE,142011.5,2019-Q4
CHE,136380.3,2019-Q3
CHE,129307.4,2019-Q2
CHE,126320.6,2019-Q1
CHE,120943.9,2018-Q4
CHE,122021.0,2018-Q3
CHE,123108.8,2018-Q2
CHE,122697.4,2018-Q1
CHE,152410.0,2022-Q3
CHE,158285.6,2022-Q2
CHE,166429.6,2022-Q1
CHE,186496.0,2021-Q4
CHE,176619.9,2021-Q3
CHE,167320.5,2021-Q2
CHE,647172.9,2015-Q4
CHE,651306.4,2015-Q3
CAN,1395946.0,2017-Q2
CAN,1373136.0,2017-Q1
CAN,1364927.0,2016-Q4
CAN,1380959.0,2016-Q3
CAN,1330123.0,2016-Q2
CAN,1287283.0,2016-Q1
CAN,1292634.0,2015-Q4
CAN,1259209.0,2015-Q3
CAN,1206923.0,2015-Q2
CAN,1206806.0,2015-Q1
CAN,759896.0,2022-Q3
CAN,707247.0,2022-Q2
CAN,716370.0,2022-Q1
CAN,723770.0,2021-Q4
CAN,666850.0,2021-Q3
CAN,655731.0,2021-Q2
CAN,628792.0,2021-Q1
CAN,634337.0,2020-Q4
CAN,647336.0,2020-Q3
CAN,644991.0,2020-Q2
CAN,640754.0,2020-Q1
CAN,677162.0,2019-Q4
CAN,629757.0,2019-Q3
CAN,594110.0,2019-Q2
CAN,576806.0,2019-Q1
CZE,342300.0,2021-Q1
CZE,341006.0,2020-Q4
CZE,336368.0,2020-Q3
CZE,325734.0,2020-Q2
CZE,323680.0,2020-Q1
CZE,325370.0,2019-Q4
CZE,336265.0,2019-Q3
CZE,334705.0,2019-Q2
CZE,339214.0,2019-Q1
CZE,333087.0,2018-Q4
CZE,336020.0,2018-Q3
CZE,346944.0,2018-Q2
CZE,345762.0,2018-Q1
CZE,357405.0,2017-Q4
CZE,365564.0,2017-Q3
CZE,371900.0,2017-Q2
CZE,376129.0,2017-Q1
CZE,386976.0,2016-Q4
CZE,380800.0,2016-Q3
CZE,372248.0,2016-Q2
CZE,361533.0,2016-Q1
CZE,383134.0,2015-Q4
CZE,369497.0,2015-Q3
CZE,387433.0,2015-Q2
CZE,383913.0,2015-Q1
CZE,-1050218.0,2024-Q4
CZE,-932166.0,2024-Q3
CZE,-806927.0,2024-Q2
CZE,-794211.0,2024-Q1
CZE,-816414.0,2023-Q4
CZE,-912877.0,2023-Q3
CZE,-882691.0,2023-Q2
CZE,-855807.0,2023-Q1
CZE,-876006.0,2022-Q4
CZE,-728593.0,2022-Q3
CZE,-772897.0,2022-Q2
CZE,-1119569.0,2022-Q1
CZE,-1211681.0,2021-Q4
CZE,-1045073.0,2021-Q3
CZE,-1143307.0,2021-Q2
CZE,-1164873.0,2021-Q1
CZE,-1243447.0,2020-Q4
CZE,-1127579.0,2020-Q3
CZE,-1159377.0,2020-Q2
CZE,-1085697.0,2020-Q1
CZE,-1049165.0,2019-Q4
CZE,-1111408.0,2019-Q3
CZE,-1115730.0,2019-Q2
CZE,-1079248.0,2019-Q1
CZE,-938092.0,2018-Q4
CZE,-912199.0,2018-Q3
CZE,-920391.0,2018-Q2
CZE,1409377.0,2020-Q1
CZE,1374535.0,2019-Q4
CZE,1447673.0,2019-Q3
CZE,1450435.0,2019-Q2
CZE,1418462.0,2019-Q1
CZE,1271179.0,2018-Q4
CZE,1248219.0,2018-Q3
CZE,1267335.0,2018-Q2
CZE,1376461.0,2018-Q1
CZE,1342143.0,2017-Q4
CZE,1311270.0,2017-Q3
CZE,1455835.0,2017-Q2
CZE,1383299.0,2017-Q1
CZE,1195931.0,2016-Q4
CZE,1081908.0,2016-Q3
CZE,1139517.0,2016-Q2
CZE,1087467.0,2016-Q1
CZE,1068595.0,2015-Q4
CZE,925263.0,2015-Q3
CZE,853855.0,2015-Q2
CZE,871362.0,2015-Q1
CZE,411339.0,2024-Q4
CZE,404310.0,2024-Q3
CZE,388764.0,2024-Q2
CZE,364726.0,2024-Q1
CZE,346026.0,2023-Q4
CZE,328226.0,2023-Q3
CZE,315365.0,2023-Q2
CZE,308995.0,2023-Q1
CZE,1198056.0,2023-Q2
CZE,1164802.0,2023-Q1
CZE,1180253.0,2022-Q4
CZE,1029710.0,2022-Q3
CZE,1083931.0,2022-Q2
CZE,1447556.0,2022-Q1
CZE,1553376.0,2021-Q4
CZE,1384792.0,2021-Q3
CZE,1475072.0,2021-Q2
CZE,1507173.0,2021-Q1
CZE,1584453.0,2020-Q4
CZE,1463947.0,2020-Q3
CZE,1485111.0,2020-Q2
CZE,1461557.0,2024-Q4
CZE,1336476.0,2024-Q3
CZE,1195691.0,2024-Q2
CZE,1158937.0,2024-Q1
CZE,1162440.0,2023-Q4
CZE,1241103.0,2023-Q3
CZE,-1030699.0,2018-Q1
CZE,-984738.0,2017-Q4
CHE,669415.1,2015-Q1
CHE,218998.9,2024-Q4
CHE,201274.1,2024-Q3
CHE,196644.9,2024-Q2
CHE,228914.6,2024-Q1
CHE,223820.2,2023-Q4
CHE,227125.5,2023-Q3
CHE,264830.9,2023-Q2
CHE,239714.5,2023-Q1
CHE,210830.7,2022-Q4
CHE,506466.4,2020-Q3
CHE,506829.9,2020-Q2
CHE,487892.4,2020-Q1
CHE,517680.3,2019-Q4
CHE,532708.3,2019-Q3
CHE,530185.8,2019-Q2
CHE,526227.3,2019-Q1
CHE,505286.9,2018-Q4
CHE,506725.7,2018-Q3
CHE,514186.2,2018-Q2
CHE,522429.5,2018-Q1
DNK,1787134.0,2022-Q1
DNK,1908447.0,2021-Q4
DNK,1937525.0,2021-Q3
DNK,1915055.0,2021-Q2
DNK,1924596.0,2021-Q1
DNK,1955030.0,2020-Q4
DNK,1924438.0,2020-Q3
DNK,1878874.0,2020-Q2
DNK,1723987.0,2020-Q1
DNK,1751437.0,2019-Q4
DNK,1792232.0,2019-Q3
DNK,1751063.0,2019-Q2
DNK,1707738.0,2019-Q1
DNK,1641996.0,2018-Q4
DNK,1719322.0,2018-Q3
DNK,1694293.0,2018-Q2
DNK,1738013.0,2018-Q1
DNK,1791346.0,2017-Q4
DNK,1790852.0,2017-Q3
DNK,1782347.0,2017-Q2
DNK,1818898.0,2017-Q1
DNK,1779245.0,2016-Q4
DNK,1785976.0,2016-Q3
DNK,1757542.0,2016-Q2
DNK,1715403.0,2016-Q1
DNK,1703892.0,2015-Q4
DNK,1737731.0,2015-Q3
DNK,1730058.0,2015-Q2
DNK,1789782.0,2015-Q1
DNK,-292811.0,2024-Q4
DNK,-326551.0,2024-Q3
DNK,-373552.0,2024-Q2
DNK,-307395.0,2024-Q1
DNK,-333991.0,2023-Q4
DNK,-329261.0,2023-Q3
DNK,-321186.0,2023-Q2
DNK,-348058.0,2023-Q1
DNK,-312986.0,2022-Q4
DNK,-334409.0,2022-Q3
DNK,-352036.0,2022-Q2
DNK,-363034.0,2022-Q1
DNK,-423660.0,2021-Q4
DNK,-426936.0,2021-Q3
DNK,-401362.0,2021-Q2
DNK,-469820.0,2021-Q1
DNK,-493918.0,2020-Q4
DNK,-427700.0,2020-Q3
DNK,-389171.0,2020-Q2
DNK,-342410.0,2020-Q1
DNK,-332451.0,2019-Q4
DNK,-361179.0,2019-Q3
DNK,-386120.0,2019-Q2
DNK,-418939.0,2019-Q1
DNK,-427337.0,2018-Q4
DNK,-487012.0,2018-Q3
DNK,-477809.0,2018-Q2
DNK,1381577.0,2020-Q1
DNK,1418986.0,2019-Q4
DNK,1431053.0,2019-Q3
DNK,1364943.0,2019-Q2
DNK,1288799.0,2019-Q1
DNK,1214659.0,2018-Q4
DNK,1232310.0,2018-Q3
DNK,1216484.0,2018-Q2
DNK,1182819.0,2018-Q1
DNK,1183189.0,2017-Q4
DNK,1208154.0,2017-Q3
DNK,1209552.0,2017-Q2
DNK,1242466.0,2017-Q1
DNK,1265967.0,2016-Q4
DNK,1292256.0,2016-Q3
DNK,1291416.0,2016-Q2
DNK,1280033.0,2016-Q1
DNK,1220737.0,2015-Q4
DNK,1257889.0,2015-Q3
DNK,1242016.0,2015-Q2
DNK,1307995.0,2015-Q1
DNK,1797570.0,2024-Q4
DNK,1787879.0,2024-Q3
DNK,1800020.0,2024-Q2
DNK,1724663.0,2024-Q1
DNK,1706690.0,2023-Q4
DNK,1642439.0,2023-Q3
DNK,1668434.0,2023-Q2
DNK,1700692.0,2023-Q1
DNK,1347248.0,2023-Q2
DNK,1352634.0,2023-Q1
DNK,1306952.0,2022-Q4
DNK,1311294.0,2022-Q3
DNK,1344521.0,2022-Q2
DNK,1424100.0,2022-Q1
DNK,1484787.0,2021-Q4
DNK,1510589.0,2021-Q3
DNK,1513693.0,2021-Q2
DNK,1454776.0,2021-Q1
DNK,1461112.0,2020-Q4
DNK,1496738.0,2020-Q3
DNK,1489703.0,2020-Q2
DNK,1504759.0,2024-Q4
DNK,1461328.0,2024-Q3
DNK,1426468.0,2024-Q2
DNK,1417268.0,2024-Q1
DNK,1372699.0,2023-Q4
DNK,1313178.0,2023-Q3
DNK,-555194.0,2018-Q1
DNK,-608157.0,2017-Q4
CZE,-1083935.0,2017-Q2
CZE,-1007170.0,2017-Q1
CZE,-808955.0,2016-Q4
CZE,-701108.0,2016-Q3
CZE,-767269.0,2016-Q2
CZE,-725934.0,2016-Q1
CZE,-685461.0,2015-Q4
CZE,-555766.0,2015-Q3
CZE,-466422.0,2015-Q2
CZE,-487449.0,2015-Q1
CZE,304247.0,2022-Q4
CZE,301117.0,2022-Q3
CZE,311034.0,2022-Q2
CZE,327987.0,2022-Q1
CZE,341695.0,2021-Q4
CZE,339719.0,2021-Q3
CZE,331765.0,2021-Q2
ITA,885126.0,2022-Q4
LTU,2068.0,2023-Q1
LTU,1189.0,2022-Q4
LTU,2128.3,2022-Q3
LTU,2453.7,2022-Q2
LTU,-31.6,2022-Q1
LTU,-2735.9,2021-Q4
LTU,-4267.0,2021-Q3
LTU,-3600.6,2021-Q2
LTU,-4747.0,2021-Q1
LTU,-4856.0,2020-Q4
LTU,-4640.3,2020-Q3
LTU,-3520.5,2020-Q2
LTU,-2250.6,2020-Q1
LTU,-3613.0,2019-Q4
LTU,-3199.0,2019-Q3
LTU,-2545.2,2019-Q2
LTU,-590.4,2019-Q1
LTU,28.5,2018-Q4
LTU,-172.5,2018-Q3
LTU,113.7,2018-Q2
LTU,-344.7,2018-Q1
LTU,-1977.7,2017-Q4
LTU,-2126.0,2017-Q3
LTU,-3104.5,2017-Q2
LTU,-2711.0,2017-Q1
LTU,-3969.9,2016-Q4
LTU,-5023.3,2016-Q3
LTU,-5016.9,2016-Q2
LTU,-5923.9,2016-Q1
LTU,-7317.6,2015-Q4
LTU,-6262.0,2015-Q3
LTU,-6657.8,2015-Q2
LTU,-7536.8,2015-Q1
ITA,968764.0,2019-Q1
ITA,931408.0,2018-Q4
ITA,947453.0,2018-Q3
ITA,970881.0,2018-Q2
ITA,1076331.0,2018-Q1
ITA,1044570.0,2017-Q4
ITA,1024854.0,2017-Q3
ITA,1039875.0,2017-Q2
ITA,1027388.0,2017-Q1
ITA,1052131.0,2016-Q4
ITA,1101331.0,2016-Q3
ITA,1138138.0,2016-Q2
ITA,1164082.0,2016-Q1
ITA,1139932.0,2015-Q4
ITA,1163498.0,2015-Q3
ITA,1171410.0,2015-Q2
ITA,1230823.0,2015-Q1
ESP,596288.0,2024-Q4
ESP,581763.0,2024-Q3
ESP,566156.0,2024-Q2
ESP,556216.0,2024-Q1
ESP,537799.0,2023-Q4
ESP,512367.0,2023-Q3
ESP,514726.0,2023-Q2
ESP,505729.0,2023-Q1
ESP,481472.0,2022-Q4
PRT,109788.0,2020-Q2
PRT,110365.0,2020-Q1
PRT,108154.0,2019-Q4
PRT,108397.0,2019-Q3
PRT,105422.0,2019-Q2
PRT,104902.0,2019-Q1
PRT,97321.0,2018-Q4
PRT,96547.0,2018-Q3
PRT,98111.0,2018-Q2
PRT,100944.0,2018-Q1
PRT,99941.0,2017-Q4
PRT,97321.0,2017-Q3
PRT,93718.0,2017-Q2
PRT,88217.0,2017-Q1
PRT,87267.0,2016-Q4
PRT,96753.0,2016-Q3
PRT,95716.0,2016-Q2
PRT,97326.0,2016-Q1
PRT,103404.0,2015-Q4
PRT,107202.0,2015-Q3
PRT,103252.0,2015-Q2
PRT,113238.0,2015-Q1
LTU,-952.7,2024-Q4
LTU,-1532.1,2024-Q3
LTU,-1009.8,2024-Q2
LTU,-487.3,2024-Q1
LTU,1217.6,2023-Q4
LTU,2289.6,2023-Q3
LTU,1804.7,2023-Q2
PRT,84857.0,2023-Q3
PRT,84355.0,2023-Q2
PRT,85949.0,2023-Q1
PRT,86366.0,2022-Q4
PRT,91573.0,2022-Q3
PRT,96478.0,2022-Q2
PRT,99345.0,2022-Q1
PRT,100461.0,2021-Q4
PRT,104769.0,2021-Q3
PRT,111101.0,2021-Q2
PRT,115975.0,2021-Q1
PRT,111845.0,2020-Q4
PRT,114850.0,2020-Q3
EST,9631.0,2020-Q4
EST,9491.4,2020-Q3
PRT,100483.0,2024-Q3
PRT,99313.0,2024-Q2
PRT,93359.0,2024-Q1
PRT,84065.0,2023-Q4
FRA,-687923.0,2019-Q2
FRA,-659436.0,2019-Q1
DNK,-572795.0,2017-Q2
DNK,-576432.0,2017-Q1
DNK,-513278.0,2016-Q4
DNK,-493720.0,2016-Q3
DNK,-466126.0,2016-Q2
DNK,-435370.0,2016-Q1
DNK,-483155.0,2015-Q4
DNK,-479842.0,2015-Q3
DNK,-488042.0,2015-Q2
DNK,-481787.0,2015-Q1
DNK,1619938.0,2022-Q4
DNK,1645703.0,2022-Q3
DNK,1696557.0,2022-Q2
FIN,136036.0,2019-Q3
FIN,136054.0,2019-Q2
FIN,136381.0,2019-Q1
ESP,476384.0,2022-Q3
ESP,474957.0,2022-Q2
ESP,475315.0,2022-Q1
ESP,461006.0,2021-Q4
ESP,452509.0,2021-Q3
ESP,451862.0,2021-Q2
ESP,441534.0,2021-Q1
ESP,426392.0,2020-Q4
ESP,411386.0,2020-Q3
ESP,402394.0,2020-Q2
ESP,375718.0,2020-Q1
ESP,373904.0,2019-Q4
ESP,374213.0,2019-Q3
ESP,365274.0,2019-Q2
ESP,350095.0,2019-Q1
ESP,349147.0,2018-Q4
ESP,346819.0,2018-Q3
ESP,338564.0,2018-Q2
ESP,333373.0,2018-Q1
ESP,316201.0,2017-Q4
ESP,313408.0,2017-Q3
ESP,312498.0,2017-Q2
ESP,304839.0,2017-Q1
ESP,289087.0,2016-Q4
ESP,286773.0,2016-Q3
ESP,278857.0,2016-Q2
ESP,271814.0,2016-Q1
ESP,262667.0,2015-Q4
ESP,267038.0,2015-Q3
ESP,264458.0,2015-Q2
ESP,263944.0,2015-Q1
PRT,99657.0,2024-Q4
NLD,-610617.0,2024-Q4
NLD,-634484.0,2024-Q3
NLD,-636000.0,2024-Q2
NLD,-663501.0,2024-Q1
NLD,-638923.0,2023-Q4
NLD,-683095.0,2023-Q3
NLD,-660895.0,2023-Q2
NLD,-656907.0,2023-Q1
NLD,-626590.0,2022-Q4
NLD,-616404.0,2022-Q3
NLD,-611933.0,2022-Q2
NLD,-579105.0,2022-Q1
NLD,-525415.0,2021-Q4
NLD,-562381.0,2021-Q3
NLD,-578427.0,2021-Q2
NLD,-602541.0,2021-Q1
NLD,-541292.0,2020-Q4
NLD,-604936.0,2020-Q3
NLD,-598872.0,2020-Q2
NLD,-536106.0,2020-Q1
NLD,-531087.0,2019-Q4
NLD,-529697.0,2019-Q3
NLD,-517544.0,2019-Q2
NLD,-534524.0,2019-Q1
NLD,-520064.0,2018-Q4
NLD,-547697.0,2018-Q3
NLD,-523137.0,2018-Q2
NLD,-511908.0,2018-Q1
NLD,-510332.0,2017-Q4
NLD,-545555.0,2017-Q3
NLD,-584890.0,2017-Q2
NLD,-640971.0,2017-Q1
NLD,-621185.0,2016-Q4
NLD,-606641.0,2016-Q3
NLD,-573448.0,2016-Q2
NLD,-575235.0,2016-Q1
NLD,-619069.0,2015-Q4
NLD,-625718.0,2015-Q3
NLD,-682545.0,2015-Q2
NLD,-662480.0,2015-Q1
PRT,141503.0,2024-Q4
PRT,128086.0,2024-Q3
PRT,125336.0,2024-Q2
PRT,121696.0,2024-Q1
PRT,114435.0,2023-Q4
PRT,110272.0,2023-Q3
PRT,109376.0,2023-Q2
PRT,110870.0,2023-Q1
PRT,106092.0,2022-Q4
PRT,105382.0,2022-Q3
PRT,104514.0,2022-Q2
PRT,109354.0,2022-Q1
PRT,112001.0,2021-Q4
PRT,113450.0,2021-Q3
PRT,117617.0,2021-Q2
PRT,115024.0,2021-Q1
PRT,116180.0,2020-Q4
PRT,115378.0,2020-Q3
PRT,114897.0,2020-Q2
PRT,108899.0,2020-Q1
PRT,110908.0,2019-Q4
PRT,110289.0,2019-Q3
PRT,102779.0,2019-Q2
PRT,99625.0,2019-Q1
PRT,97428.0,2018-Q4
PRT,96753.0,2018-Q3
PRT,97404.0,2018-Q2
PRT,95844.0,2018-Q1
PRT,92301.0,2017-Q4
PRT,89137.0,2017-Q3
PRT,86393.0,2017-Q2
PRT,80945.0,2017-Q1
PRT,78554.0,2016-Q4
PRT,78308.0,2016-Q3
PRT,77903.0,2016-Q2
PRT,75948.0,2016-Q1
PRT,77088.0,2015-Q4
PRT,76266.0,2015-Q3
PRT,77292.0,2015-Q2
PRT,79342.0,2015-Q1
ITA,1177129.0,2024-Q4
ITA,1134431.0,2024-Q3
ITA,1081896.0,2024-Q2
ITA,1053954.0,2024-Q1
ITA,999084.0,2023-Q4
ITA,935073.0,2023-Q3
ITA,944352.0,2023-Q2
ITA,898477.0,2023-Q1
ITA,1125593.0,2021-Q2
ITA,1121906.0,2021-Q1
ITA,1098776.0,2020-Q4
ITA,1080404.0,2020-Q3
ITA,1042078.0,2020-Q2
ITA,1030418.0,2020-Q1
ITA,1091877.0,2019-Q4
ITA,1098858.0,2019-Q3
ITA,1025425.0,2019-Q2
LVA,5437.0,2018-Q1
LVA,6287.0,2017-Q4
LVA,5462.0,2017-Q3
LVA,4691.0,2017-Q2
